"","X","BD","year","yd","monthproxy","smax","zmax","delta","sanom","sb","zt","zb","N2","zn2","tmax","tt","tb","smax_yn","Name","NumofPoly","NumofSta","Region","Area","Type","lon","lat"
"2580",2579,131,1993,39,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.4967,37.48
"2583",2582,60,1993,39,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.81,37.1367
"2585",2584,66,1993,39,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7767,36.685
"2586",2585,120,1993,39,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7467,36.545
"2656",2655,93,1993,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.4517,37.47
"2657",2656,89,1993,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5667,37.4167
"2659",2658,58,1993,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.62,37.605
"2662",2661,139,1993,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.56,37.15
"2663",2662,60,1993,70,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.8333,37.075
"2717",2716,71,1993,216,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5183,37.5633
"2719",2718,60,1993,216,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6733,37.365
"2720",2719,73,1993,216,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.785,37.0683
"2721",2720,69,1993,216,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7717,36.7317
"2722",2721,78,1993,216,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7917,36.5467
"3077",3076,58,1993,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.65,37.5467
"3079",3078,64,1993,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.63,37.4183
"3080",3079,117,1993,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5833,37.125
"3336",3335,66,1994,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5833,37.5667
"3337",3336,90,1994,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5,37.5
"3338",3337,139,1994,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5283,37.2767
"3339",3338,92,1994,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.635,37.2333
"3340",3339,93,1994,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6667,37.2333
"3342",3341,84,1994,35,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7267,36.8667
"3436",3435,60,1994,61,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.62,37.52
"3438",3437,128,1994,61,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5017,37.4017
"3440",3439,108,1994,61,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.525,37.3517
"3442",3441,88,1994,61,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7167,37.1883
"3497",3496,114,1994,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7433,36.545
"3862",3861,58,1994,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5833,37.5583
"3863",3862,61,1994,176,3,34.001,14,5.6758064516129,0.686999999999998,33.314,11.3241935483871,17,0.00615724802474683,9,17.01,18.819,13.12,1,4,1,1,"MAB",2510.323481,"SB",-74.62,37.415
"3864",3863,63,1994,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7867,37.15
"3865",3864,65,1994,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7683,36.8933
"3866",3865,75,1994,177,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7967,36.5183
"4020",4019,59,1994,208,4,34.322,28,10.4220183486238,0.411000000000001,33.911,24.5779816513762,35,0.00632787046817212,18,13.57,14.751376146789,10.51,1,4,1,1,"MAB",2510.323481,"SB",-74.63,37.4083
"4151",4150,62,1994,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6217,37.5217
"4152",4151,62,1994,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7033,37.3167
"4154",4153,85,1994,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6683,37.27
"4156",4155,133,1994,253,5,35.798,39,4.68085106382975,0.372,35.426,35.3191489361703,40,0.00224602848051189,38,19.3,22.1457446808511,17.85,1,4,1,1,"MAB",2510.323481,"SB",-74.5633,37.1483
"4158",4157,77,1994,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7817,37.09
"4310",4309,141,1995,81,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.52,37.2833
"4311",4310,132,1995,82,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5217,37.2917
"4473",4472,87,1995,45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5917,37.3567
"4474",4473,61,1995,45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5167,37.5467
"4513",4512,102,1995,67,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.3783,37.55
"4805",4804,64,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6583,37.3567
"4806",4805,61,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.75,37.27
"4979",4978,100,1995,250,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.3783,37.5283
"4980",4979,89,1995,250,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6167,37.23
"4981",4980,80,1995,251,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7717,36.6267
"5228",5227,63,1996,163,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6317,37.5333
"5260",5259,119,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.425,37.4583
"5262",5261,77,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.4583,37.5517
"5263",5262,58,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5817,37.64
"5266",5265,97,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5783,37.2783
"5267",5266,95,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6467,37.12
"5268",5267,63,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.805,37.0767
"5269",5268,125,1996,40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6317,36.9817
"5372",5371,60,1996,68,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6633,37.41
"5373",5372,60,1996,68,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7117,37.3133
"5374",5373,115,1996,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5317,37.2967
"5378",5377,83,1996,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7233,36.91
"5379",5378,69,1996,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7767,36.6683
"5380",5379,104,1996,69,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6767,36.775
"5700",5699,63,1996,215,4,32.619,25,1.74503311258279,0.225000000000001,32.394,24.2549668874172,26,0.00359364542708823,15,12.71,13.3060264900662,11.55,1,4,1,1,"MAB",2510.323481,"SB",-74.555,37.54
"5701",5700,56,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.655,37.585
"5703",5702,60,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.65,37.45
"5704",5703,69,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7867,37.07
"5705",5704,62,1996,215,4,32.747,40,13.5344827586207,0.228000000000002,32.519,35.4655172413793,49,0.00259820222470416,19,7.93,10.1422413793103,6.69,1,4,1,1,"MAB",2510.323481,"SB",-74.805,37.035
"5706",5705,66,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.775,36.6983
"5707",5706,82,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7717,36.6133
"5708",5707,79,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.78,36.595
"5709",5708,78,1996,215,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7917,36.545
"5994",5993,118,1996,255,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.4317,37.45
"5996",5995,88,1996,255,5,33.013,16,13.8264248704663,0.710999999999999,32.302,8.17357512953368,22,0.00259493257170298,7,19.23,22.1544559585492,13.28,1,4,1,1,"MAB",2510.323481,"SB",-74.68,37.2317
"5997",5996,96,1996,255,5,33.066,23,20.0965517241379,0.707000000000001,32.359,17.9034482758621,38,0.0025245307591775,28,21.58,21.807724137931,10.45,1,4,1,1,"MAB",2510.323481,"SB",-74.7067,37.1617
"5998",5997,78,1996,255,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7467,36.895
"6390",6389,150,1997,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.3433,37.5333
"6391",6390,74,1997,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6033,37.4
"6392",6391,90,1997,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6917,37.1767
"6394",6393,145,1997,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6483,36.865
"6395",6394,85,1997,38,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7133,36.8167
"6489",6488,69,1997,64,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5183,37.5317
"6490",6489,82,1997,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6717,37.2683
"6491",6490,142,1997,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6317,36.97
"6494",6493,62,1997,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7817,36.6883
"6772",6771,59,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.54,37.65
"6773",6772,61,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5533,37.61
"6774",6773,64,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5117,37.5283
"6775",6774,63,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5767,37.52
"6776",6775,58,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.705,37.3133
"6777",6776,66,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7783,37.1483
"6778",6777,57,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.8167,37.0767
"6780",6779,68,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7767,36.7433
"6782",6781,73,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.77,36.65
"6783",6782,79,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7717,36.615
"6784",6783,80,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7767,36.58
"6785",6784,76,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7867,36.5567
"6786",6785,77,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7933,36.5267
"6787",6786,63,1997,206,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.81,36.5133
"7064",7063,68,1997,254,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5083,37.5633
"7067",7066,88,1997,254,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6433,37.23
"7068",7067,142,1997,254,5,35.811,25,33.8146788990826,1.685,34.126,11.1853211009174,45,0.00231753299687903,28,25.55,24.6738165137615,12.76,1,4,1,1,"MAB",2510.323481,"SB",-74.5467,37.185
"7069",7068,105,1997,254,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.575,37.1667
"7648",7647,69,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.4433,37.6033
"7649",7648,120,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5,37.3667
"7650",7649,82,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.735,37.185
"7652",7651,59,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.8417,37.1133
"7653",7652,102,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6483,36.9117
"7654",7653,103,1998,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.715,36.655
"7766",7765,84,1998,64,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5183,37.4833
"7767",7766,74,1998,64,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6017,37.41
"7772",7771,87,1998,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7533,37.14
"7773",7772,93,1998,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.65,37.11
"7774",7773,99,1998,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6767,36.8583
"8082",8081,62,1998,206,4,31.433,14,3.22300469483569,0.353000000000002,31.08,11.7769953051643,15,0.00386419487939083,13,21.94,23.9283333333333,20.18,1,4,1,1,"MAB",2510.323481,"SB",-74.645,37.4817
"8083",8082,59,1998,207,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.785,36.9817
"8084",8083,65,1998,207,4,33.614,12,13.4973357015986,1.37,32.244,9.50266429840142,23,0.00816399640010175,9,18.46,21.3446714031972,9.29,1,4,1,1,"MAB",2510.323481,"SB",-74.7783,36.7267
"8085",8084,76,1998,207,4,33.08,20,22.2492163009404,0.427999999999997,32.652,18.7507836990596,41,0.00627889510470766,10,15.01,15.973855799373,8.61,1,4,1,1,"MAB",2510.323481,"SB",-74.7867,36.575
"8173",8172,94,1998,267,5,33.953,22,19.3502824858757,0.832000000000001,33.121,5,24.3502824858757,0.00295408419028331,22,19.34,23.31,15.6422222222222,1,4,1,1,"MAB",2510.323481,"SB",-74.4517,37.48
"8174",8173,94,1998,267,5,33.758,21,18.3074501573977,0.679000000000002,33.079,5,23.3074501573977,0.0024753312510156,21,21.29,23.37,15.9600839454355,1,4,1,1,"MAB",2510.323481,"SB",-74.5133,37.4417
"8178",8177,67,1998,267,5,33.68,24,16.0789473684211,0.457000000000001,33.223,9,25.0789473684211,0.00293899868922208,24,17.64,23.37,16.1386842105263,1,4,1,1,"MAB",2510.323481,"SB",-74.68,37.3117
"8179",8178,87,1998,268,5,33.357,17,17.8042168674699,0.488,32.869,1,18.8042168674699,0.00415294465008499,17,17.44,23.23,12.843313253012,1,4,1,1,"MAB",2510.323481,"SB",-74.68,37.145
"8180",8179,96,1998,268,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6767,36.815
"8285",8284,83,1998,309,6,33.811,50,26.0175438596492,0.478000000000002,33.333,26.9824561403508,53,0.00213488088659889,49,16.28,18.2087719298246,12.02,1,4,1,1,"MAB",2510.323481,"SB",-74.6867,36.9567
"8575",8574,84,1999,313,6,36.313,56,21,0.491,35.822,42,63,0.00121676745797641,49,19.09,22.32,16.66,1,4,1,1,"MAB",2510.323481,"SB",-74.7217,37.19
"8685",8684,105,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.39,37.4933
"8686",8685,70,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6367,37.3633
"8687",8686,142,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5433,37.1867
"8688",8687,101,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.59,37.1367
"8689",8688,88,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7017,36.8183
"8690",8689,96,1999,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7133,36.685
"8794",8793,94,1999,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.545,37.365
"8795",8794,116,1999,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5517,37.2317
"8796",8795,72,1999,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.795,37.0767
"8797",8796,82,1999,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7717,36.5333
"9162",9161,57,1999,200,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.675,37.4067
"9163",9162,63,1999,200,4,34.752,16,17.3815789473684,0.877000000000002,33.875,4.61842105263158,22,0.00243412603217477,5,20.57,24.4476315789474,14.35,1,4,1,1,"MAB",2510.323481,"SB",-74.7767,36.9933
"9164",9163,70,1999,200,4,35.522,19,5.06451612903233,0.237000000000002,35.285,17.9354838709677,23,0.0027464251106991,9,19.85,20.7503225806452,17.3,1,4,1,1,"MAB",2510.323481,"SB",-74.7633,36.7833
"9165",9164,80,1999,200,4,35.621,32,12.0424242424243,0.852000000000004,34.769,24.9575757575757,37,0.00342221419230799,13,19.24,18.4336363636364,15.43,1,4,1,1,"MAB",2510.323481,"SB",-74.7633,36.6217
"9166",9165,73,1999,200,4,33.46,12,3.63636363636365,0.258000000000003,33.202,9.36363636363635,13,0.00235149906730967,18,22.38,24.2918181818182,21.65,1,4,1,1,"MAB",2510.323481,"SB",-74.795,36.5283
"9168",9167,60,1999,201,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7833,36.8417
"9264",9263,86,1999,266,5,35.676,52,18.7065868263473,0.324000000000005,35.352,37,55.7065868263473,0.00126788501687677,53,21.83,23.19,19.3517964071856,1,4,1,1,"MAB",2510.323481,"SB",-74.6317,37.2783
"9265",9264,85,1999,266,5,36.007,61,24.6301369863014,0.25,35.757,53.3698630136986,78,0.00213595684854715,71,21.98,22.6434246575342,14.66,1,4,1,1,"MAB",2510.323481,"SB",-74.665,37.195
"9266",9265,104,1999,266,5,35.697,50,37.840579710145,0.217000000000006,35.48,17,54.840579710145,0.00172027390878003,50,21.77,24.13,18.294347826087,1,4,1,1,"MAB",2510.323481,"SB",-74.745,37.08
"9268",9267,66,1999,266,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7667,36.7817
"9595",9594,65,2000,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5033,37.5383
"9596",9595,84,2000,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.495,37.5033
"9597",9596,60,2000,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5983,37.4567
"9599",9598,120,2000,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.575,37.1317
"9600",9599,121,2000,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.645,36.8883
"9601",9600,84,2000,45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6817,36.9583
"9602",9601,81,2000,45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7383,36.7433
"9690",9689,65,2000,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.5033,37.64
"9691",9690,58,2000,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.7183,37.3183
"9692",9691,114,2000,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.55,37.2467
"9693",9692,112,2000,79,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.6433,36.9133
"9694",9693,81,2000,79,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,1,"MAB",2510.323481,"SB",-74.72,37.03
