"","spp","Region","Type","bin","n","mean_ct","se_ct","conf_interval05","conf_interval95"
"611","pepspp","MAB","MS",5,1000,4.27699208215381,0.00396149035207587,4.07763213160429,4.54429416337266
"612","pepspp","SNE","IS",1,1000,4.30819869695605,0.0042702327696155,4.13355525109264,4.66648196821431
"613","pepspp","SNE","IS",2,1000,4.13652934818222,0.00217969100856273,4.04476983955978,4.30739166700285
"614","pepspp","SNE","IS",3,1000,4.08250133251473,0.00137139647776507,4.0259708818149,4.18613685253736
"615","pepspp","SNE","IS",4,1000,4.02706542277138,0.00294274880461414,3.84700165605071,4.21419261502671
"616","pepspp","SNE","IS",5,1000,4.08074524565575,0.0012601807675876,4.01773375145135,4.17729129668345
"617","pepspp","SNE","MS",1,1000,4.44274878634004,0.00437422572117424,4.2036961710058,4.74558573620607
"618","pepspp","SNE","MS",2,1000,3.99542433149395,0.00254250234533294,3.8393510344625,4.14040275967303
"619","pepspp","SNE","MS",3,1000,4.03617196347685,0.000725880543512838,4.00407141644412,4.08887411621396
"620","pepspp","SNE","MS",4,1000,3.52728250785047,0.00725374967084731,3.21182686464596,4.07596808064718
"621","pepspp","SNE","MS",5,1000,4.00429593002439,0.000206438963319067,3.99025070489047,4.01623423070167
"622","phogun","GB","BANK",1,1000,1.82732584926144,0.00377158246299354,1.59693286124613,2
"623","phogun","GB","BANK",2,1000,2.07276240553096,0.00177578822387319,2,2.20726255980081
"624","phogun","GB","BANK",3,1000,2,0,2,2
"625","phogun","GB","BANK",4,987,2,0,2,2
"626","phogun","GOM","IS",1,997,2.14265717193063,0.00440989053214632,2,2.46368889077066
"627","phogun","GOM","IS",2,990,2,0,2,2
"628","phogun","GOM","IS",3,659,2,0,2,2
"629","phogun","GOM","IS",4,973,1.54026515542595,0.0172373432733531,1,3
"630","phogun","SNE","C",1,633,2,0,2,2
"631","phogun","SNE","C",2,611,2,0,2,2
"632","phogun","SNE","C",3,998,1.06758019074981,0.00424947463939715,1,1.37292386590487
"633","phogun","SNE","C",4,988,1.41139672586576,0.00951518928886119,1,2
"634","phogun","SNE","IS",1,994,1.32787516827431,0.00839900607391366,1,2
"635","phogun","SNE","IS",2,990,2,0,2,2
"636","phogun","SNE","IS",3,868,1.62206413991757,0.0134315821649319,1,2
"637","phogun","SNE","IS",4,1000,1.73243810835627,0.00526061974588067,1.36604022249184,2
"638","phogun","SNE","MS",1,628,2,0,2,2
"639","phogun","SNE","MS",3,955,2,0,2,2
"640","phogun","SNE","MS",4,857,2,0,2,2
"641","polvir","GB","BANK",1,1000,1.43455693875175,0.00220036157783389,1.31007268882021,1.58556770324861
"642","polvir","GB","BANK",2,1000,1.38646415113588,0.00284590243882687,1.22170958557347,1.56957778721456
"643","polvir","GB","BANK",3,1000,1.24870016966308,0.00240478095211245,1.12758620947167,1.42072150699059
"644","polvir","GB","BANK",4,1000,1.21038794841368,0.00230945305933605,1.08935924762458,1.37031834454946
"645","polvir","GB","BANK",5,1000,1.57724591486152,0.00476683675671383,1.27792816515158,1.8904731044105
"646","polvir","GOM","IS",1,983,3.24696924065697,0.0234063289296182,1,4
"647","polvir","GOM","IS",2,852,2.94439519891394,0.0680977814751051,1,6
"648","polvir","GOM","IS",3,1000,1.16062497989957,0.00545148973488196,1.00902434983548,1.50991308408014
"649","polvir","GOM","IS",4,1000,1.18828420891885,0.00598036589299726,1,1.70090399139997
"650","polvir","GOM","IS",5,950,1.47264364336352,0.0207495907852586,1,3
"651","polvir","GOM","MS",1,1000,1.49752381654643,0.00832627455240718,1.14138505004541,2.17612048752792
"652","polvir","GOM","MS",2,1000,1.19089767490862,0.00519312824637375,1.01610143860443,1.60355365461059
"653","polvir","GOM","MS",3,1000,1.2039286327817,0.00389545004958212,1.05226162772983,1.51205124259587
"654","polvir","GOM","MS",4,1000,1.16295423838605,0.00310924320625529,1.01668160212612,1.4015276886376
"655","polvir","GOM","MS",5,1000,1.16023123039602,0.00843673675998285,1.00406063073816,2.00775564177934
"656","polvir","SNE","IS",1,999,2.75532173077723,0.0175050363219678,1.7754401828501,3.94973826353362
"657","polvir","SNE","IS",2,1000,1.56786209681014,0.00601683975406002,1.26429724067893,2.03499917924073
"658","polvir","SNE","IS",3,994,1.39867025610883,0.0095243405338254,1,2
"659","polvir","SNE","IS",4,1000,1.34747573181816,0.00409225178178002,1.16473383069521,1.67579226919584
"660","polvir","SNE","IS",5,999,1.32196449912684,0.00679513788526782,1.04609857195478,2
"661","polvir","SNE","MS",1,1000,1.31733330370682,0.00298518180011902,1.15834317321914,1.53761293761323
"662","polvir","SNE","MS",2,1000,1.4916347492993,0.00418843251844006,1.26415110596019,1.76780368756436
"663","polvir","SNE","MS",3,1000,1.88359927642898,0.00192245383742389,1.74551101060144,1.97948046384596
"664","polvir","SNE","MS",4,1000,1.11374560055429,0.00259376802077418,1.02920518062644,1.34551524366579
"665","polvir","SNE","MS",5,1000,1.65174051810499,0.00622445215122618,1.30575922466887,2
"666","pomsal","MAB","MS",1,1000,3.84375861982355,0.00847725922029962,3.32051041393547,4.387747452228
"667","pomsal","MAB","MS",2,1000,3.19092219583783,0.00812800296471508,3.01016559812127,3.84670192369671
"668","pomsal","MAB","MS",3,1000,4.04622896867654,0.000934944245641115,4.009795044009,4.12811209645071
"669","pomsal","MAB","MS",4,1000,3.41087498242127,0.00646670057222529,3.08183035339632,3.83752962569564
"670","pomsal","MAB","MS",5,1000,4.0789113191948,0.00188901262848301,4.00631099587262,4.22159260098757
"671","prispp","GB","BANK",1,1000,4.00809513538788,0.00028943304795386,4,4.03153314706182
"672","prispp","GB","BANK",2,1000,4.20836413838035,0.00405660804132164,4.02020829793791,4.50826257967067
"673","prispp","GB","BANK",3,1000,4.08989274516034,0.00520069347277961,3.84274376242999,4.44792126748307
"674","prispp","GB","BANK",4,1000,4.02534397227664,0.000500283216602573,4.00386869515528,4.064584704264
"675","prispp","GB","BANK",5,1000,4.00302926021224,4.66097393477898e-05,4.00096914666992,4.00639391151755
"676","prispp","MAB","IS",1,1000,4.83364039200627,0.00255400954023776,4.63954294324524,4.96074500199712
"677","prispp","MAB","IS",2,1000,4.68692647328927,0.00457749994725791,4.40186027908104,4.93104278929435
"678","prispp","MAB","IS",3,1000,4.69357742720639,0.00366272099992336,4.46786431565858,4.91207593061643
"679","prispp","MAB","IS",4,1000,4.92899695515942,0.00164981026371115,4.7968433525513,4.9834261421523
"680","prispp","MAB","IS",5,1000,4.34537071038308,0.00451561656440955,4.14170464743381,4.69383954886975
"681","prispp","MAB","MS",1,1000,4.54196793377817,0.00465389009211619,4.28054211910116,4.84673666635478
"682","prispp","MAB","MS",2,1000,4.77491175533936,0.00251143838048179,4.57666053052957,4.90078985158814
"683","prispp","MAB","MS",3,1000,4.709668375871,0.00237907255111877,4.55259725624867,4.8387689266622
"684","prispp","MAB","MS",4,1000,4.34615834813931,0.00483275049265517,4.12972604609442,4.72905281746901
"685","prispp","MAB","MS",5,1000,4.71213169324858,0.00249898215529627,4.55431375994557,4.86152968835461
"686","prispp","SNE","IS",1,1000,4.76090448001592,0.00674965185467587,4.26472058672398,5.00152226921847
"687","prispp","SNE","IS",2,1000,4.8250747159218,0.0084966389932594,4.10998765922127,5.00002099880124
"688","prispp","SNE","IS",3,1000,4.90925998850164,0.00578526436437595,4.55590623953701,5.28473073720099
"689","prispp","SNE","IS",4,1000,4.82655275993695,0.00383789875719191,4.52897687066386,5.02062204745821
"690","prispp","SNE","IS",5,1000,4.40776489407769,0.006841773194407,4.10265311733038,4.78253181590981
"691","pseame","GB","BANK",1,1000,2.51241119463935,0.00177017104385454,2.40501192186308,2.62028636036902
"692","pseame","GB","BANK",2,1000,2.97255546085928,0.000414150282444277,2.94515917130416,2.99552799480876
"693","pseame","GB","BANK",3,1000,2.53561201509637,0.0027000120341121,2.37010861015011,2.71218341974234
"694","pseame","GB","BANK",4,1000,2.5746123621166,0.00276779342274559,2.39578351578474,2.72870751008746
"695","pseame","GB","BANK",5,1000,2.45757900835694,0.00182805274842741,2.34647064783301,2.57681054840895
"696","pseame","SNE","C",1,1000,2.5886113319896,0.00740944607409477,2,2.90135438356408
"697","pseame","SNE","C",2,1000,2.83217874043184,0.00325925753215561,2.53388110973739,2.95494137431515
"698","pseame","SNE","C",3,1000,2.2481556798321,0.00727094092119653,1.82138272266712,2.76959682371887
"699","pseame","SNE","C",4,1000,1.92854288458199,0.00701131881305107,1.54054152121616,2.35883194995846
"700","pseame","SNE","C",5,1000,2.58053693247253,0.00574213732242766,2.11407743822705,2.85984774473153
"701","pseame","SNE","IS",1,1000,2.7390715339478,0.00359659704337587,2.45812300840359,2.89344600946756
"702","pseame","SNE","IS",2,1000,2.84690065504084,0.00221157431060117,2.67782177847664,2.9439996361094
"703","pseame","SNE","IS",3,1000,2.70484031047355,0.00321937930925815,2.50354663732259,2.90676319586236
"704","pseame","SNE","IS",4,1000,2.45721320520188,0.00614477525574341,2.03513476664701,2.75482949395583
"705","pseame","SNE","IS",5,1000,2.59930473875133,0.00383905980337036,2.38373019870112,2.82631562264384
"706","pseame","SNE","MS",1,1000,2.83042977843077,0.00454707172201888,2.45155767952338,3
"707","pseame","SNE","MS",2,1000,2.99945797381676,0.00072642043986978,2.95774048210371,3.03939683670386
"708","pseame","SNE","MS",3,1000,2.83164522867851,0.00555778455971248,2.24562179596992,2.98092631248408
"709","pseame","SNE","MS",4,1000,2.57641533537412,0.00687157248483551,2.13461098648768,2.91416427508106
"710","pseame","SNE","MS",5,1000,2.49487209222768,0.00542427380113534,2.17884203746295,2.8244991763711
"711","scoaqu","GB","BANK",1,1000,3.90340742409225,0.00311985309716517,3.71318710255075,4.10172834870951
"712","scoaqu","GB","BANK",2,1000,4.28842799959311,0.00223929719105122,4.16946315907895,4.4378264015863
"713","scoaqu","GB","BANK",3,1000,4.20929496186836,0.0046026042232544,3.91014281292378,4.44956409725532
"714","scoaqu","GB","BANK",4,1000,3.85417780890571,0.00677159818965324,3.5106667212466,4.33087429616134
"715","scoaqu","GB","BANK",5,1000,3.90131036397564,0.00316041974116719,3.70451001114284,4.09787882536138
"716","scoaqu","MAB","MS",1,1000,4.23082220906226,0.0100062671779825,3.60937978006855,4.80265509800149
"717","scoaqu","MAB","MS",2,1000,4.26609268376025,0.0194018961540428,3.2042200041463,5.49194516726258
"718","scoaqu","MAB","MS",3,1000,5.14055673544181,0.00787902679029032,4.60472715981748,5.58595789270936
"719","scoaqu","MAB","MS",4,1000,5.66279007970464,0.00566177428704781,5.27287140882021,5.9287498916628
"720","scoaqu","MAB","MS",5,1000,4.83662888547943,0.00575946988203749,4.45091024250125,5.1593460770569
"721","scoaqu","SNE","C",1,1000,3.71455092186984,0.013976643335587,3.10383481122553,4.85970763640245
"722","scoaqu","SNE","C",2,1000,4.34851348978841,0.0118968160058327,3.65759524270698,5.07799633067799
"723","scoaqu","SNE","C",3,1000,4.45206803212873,0.0103005885767703,4.0595522437517,5.10460658727425
"724","scoaqu","SNE","C",4,1000,4.02170060714568,0.0246273328532738,3.19389667358724,5.51503106320226
"725","scoaqu","SNE","C",5,1000,3.74463775384093,0.0148078980163109,3.12130999663465,4.68144825688852
"726","scoaqu","SNE","IS",1,1000,3.73440971705486,0.0124549757896464,3.27926172996618,4.73634267850644
"727","scoaqu","SNE","IS",2,1000,4.81276675449605,0.00520709220551778,4.4578266395575,5.07553096388828
"728","scoaqu","SNE","IS",3,1000,5.1020531054057,0.0074313795167566,4.64399408077622,5.5286320459832
"729","scoaqu","SNE","IS",4,1000,4.88294986240641,0.00799256265567431,4.34158979104863,5.3795008198402
"730","scoaqu","SNE","IS",5,1000,4.40712107202123,0.00520577790406316,4.08201273960098,4.71591488303176
"731","scosco","GOM","IS",1,879,3,8.05648093957818e-18,3,3
"732","scosco","GOM","IS",2,866,3,7.71360580491334e-18,3,3
"733","scosco","GOM","IS",3,995,3,5.87338595180498e-18,3,3
"734","scosco","GOM","IS",4,625,3,1.42222370596101e-18,3,3
"735","scosco","GOM","IS",5,1000,3,7.61835388056987e-18,3,3
"736","scosco","SNE","C",1,985,3,7.78686577571346e-18,3,3
"737","scosco","SNE","C",2,978,3,8.25297409318476e-18,3,3
"738","scosco","SNE","C",3,868,3,6.14302179061956e-18,3,3
"739","scosco","SNE","C",4,640,3,0,3,3
"740","scosco","SNE","C",5,864,3,8.22863757820058e-18,3,3
"741","scosco","SNE","IS",1,1000,3,1.04484060667712e-17,3,3
"742","scosco","SNE","IS",2,1000,3,1.01025904764149e-17,3,3
"743","scosco","SNE","IS",3,1000,3,8.22876267478043e-18,3,3
"744","scosco","SNE","IS",4,866,3,7.96547616967295e-18,3,3
"745","scosco","SNE","IS",5,993,3,8.91528054786652e-18,3,3
"746","scosco","SNE","MS",1,1000,3,1.05424530222137e-17,3,3
"747","scosco","SNE","MS",2,1000,2.98813776366808,0.000748703765560016,2.92460896897409,3
"748","scosco","SNE","MS",3,971,3,8.44990698894445e-18,3,3
"749","scosco","SNE","MS",5,871,3,7.93613780333538e-18,3,3
"750","scosco","SNE","SB",1,656,3,2.14238565365538e-18,3,3
"751","scosco","SNE","SB",2,841,3,8.32067234706124e-18,3,3
"752","sebspp","GB","SB",1,1000,2.19917438881763,0.00402699800220806,2.04638148360826,2.56090060236815
"753","sebspp","GB","SB",2,1000,2.61629345040382,0.00442386374876342,2.35368847041026,2.90727490802289
"754","sebspp","GB","SB",3,1000,2.25690515874998,0.00586647875967861,2,2.70542799937065
"755","sebspp","GB","SB",4,1000,2.17519409345409,0.00509516809171244,2,2.54721590208524
"756","sebspp","GB","SB",5,1000,2.33173434070902,0.00470984843423184,2.09547630682597,2.62140945157512
"757","sebspp","GOM","BASIN",1,1000,3.29753533297101,0.0033934451926671,3.11964707762581,3.53700314112438
"758","sebspp","GOM","BASIN",2,1000,3.32141583809585,0.00346916657569435,3.15832514745556,3.58504666269581
"759","sebspp","GOM","BASIN",3,1000,3.398067406074,0.00371825801250705,3.18774403655767,3.65078282136138
"760","sebspp","GOM","BASIN",4,1000,3.24343494745687,0.00394954809058777,3.02000023412649,3.51649307965529
"761","sebspp","GOM","BASIN",5,1000,3.21054442879135,0.00290872249772887,3.04595641405455,3.40247758565061
"762","sebspp","GOM","MS",1,1000,3.19751517941472,0.00491115480357342,2.89209604527975,3.47499135490488
"763","sebspp","GOM","MS",2,1000,3.30460173533833,0.00272854650849922,3.15701059452625,3.49058688113393
"764","sebspp","GOM","MS",3,1000,3.1475615154129,0.00939339572997963,2.57818290553569,3.63226066237639
"765","sebspp","GOM","MS",4,1000,3.23010741999302,0.00319452766357699,3.04011269284253,3.44126501471316
"766","sebspp","GOM","MS",5,1000,3.21200199201043,0.00210492795306331,3.07203844106147,3.34031237942914
"767","syaspp","GB","BANK",5,1000,4.55521061219621,0.00698954729637773,4.1333534583421,4.92995668877607
"768","syaspp","GB","SB",4,640,5,0,5,5
"769","syaspp","GB","SB",5,1000,4.59872467870333,0.00441975909583859,4.3352012095395,4.88710873290983
"770","syaspp","MAB","MS",1,637,4,0,4,4
"771","syaspp","MAB","MS",2,641,5,5.54678339002511e-18,5,5
"772","syaspp","MAB","MS",4,667,5,8.10589637180383e-18,5,5
"773","syaspp","MAB","MS",5,1000,5.25155912316508,0.00521423446099126,5,5.59688653765139
"774","syaspp","MAB","SB",1,624,5,0,5,5
"775","syaspp","MAB","SB",2,626,3,8.57866035708465e-18,3,3
"776","syaspp","MAB","SB",4,876,6,1.35728375980328e-17,6,6
"777","syaspp","MAB","SB",5,1000,4.69418249996895,0.0093550119939619,4.23094979312284,5.35205496167322
"778","syaspp","SNE","MS",4,649,6,1.0784157207278e-17,6,6
"779","syaspp","SNE","MS",5,1000,4.91336661497342,0.00184371089599358,4.78494556593325,5
"780","syaspp","SNE","SB",1,622,5,3.50053842778328e-18,5,5
"781","syaspp","SNE","SB",4,616,5,0,5,5
"782","syaspp","SNE","SB",5,999,5,1.56108862887631e-17,5,5
"783","sypspp","MAB","IS",1,999,5,1.40362752335969e-17,5,5
"784","sypspp","MAB","IS",2,1000,4.04289228113184,0.0196548813168198,3.2163633895292,5.25114049886048
"785","sypspp","MAB","IS",3,1000,4.07472557638604,0.00215897965123658,4.00093768282127,4.22116432920477
"786","sypspp","MAB","IS",4,981,4.51385997774983,0.013587515358232,3,5
"787","sypspp","MAB","IS",5,1000,4.6056500311967,0.00700332970100187,4.14933350845211,4.94284156454315
"788","sypspp","MAB","MS",1,997,5.4692752518157,0.00860134910777757,5,5.93180589248421
"789","sypspp","MAB","MS",2,877,4.15469848950502,0.0262112352399353,3,5
"790","sypspp","MAB","MS",3,1000,4.0960045216384,0.00220504558323913,4,4.26642715534472
"791","sypspp","MAB","MS",4,942,4.60547911397281,0.0111424109483636,4,5
"792","sypspp","MAB","MS",5,1000,4.32857747740147,0.0056064093256743,4.07142891952942,4.76444563205496
"793","sypspp","MAB","SB",3,863,4,0,4,4
"794","sypspp","MAB","SB",5,998,4.3903254936811,0.0172118567806185,3.33317000104533,5.56269765455597
"795","tauads","GB","BANK",1,1000,3.98951897345317,0.000236425010314363,3.97141362396037,4.00096481422621
"796","tauads","GB","BANK",2,1000,4.00820042981543,0.000286517696772651,4,4.03001965726739
"797","tauads","GB","BANK",3,1000,3.98679137157206,0.00042970069146838,3.95480745290607,4
"798","tauads","GB","BANK",4,1000,3.98057486020481,0.000443225007379976,3.94822745028681,4
"799","tauads","GB","BANK",5,1000,3.98775006741034,0.00039535601448649,3.95894177645758,4
"800","tauads","GOM","IS",1,1000,3.91431805564739,0.00581753569959855,3.61041260733011,4.19654487498475
"801","tauads","GOM","IS",2,1000,3.91820932625133,0.00368226998416764,3.59900610989735,4
"802","tauads","GOM","IS",3,1000,3.72701970376989,0.006644819497097,3.27086595479627,3.96928540916933
"803","tauads","GOM","IS",4,995,3.37813498482294,0.0109890997383914,3,4
"804","tauads","GOM","IS",5,1000,3.01433451914051,0.000375589861164265,3,3.03586150880489
"805","tauads","GOM","MS",1,1000,3.90178126317649,0.00392085535891542,3.63266998932019,4.1045572460345
"806","tauads","GOM","MS",2,1000,3.55940380460967,0.00676894502380433,3.222389984025,4
"807","tauads","GOM","MS",3,1000,3.70265174527358,0.00762979452335104,3.21106238045265,3.99375930519343
"808","tauads","GOM","MS",4,1000,3.7257577771049,0.00454403294869953,3.44640076755497,4.02169798118305
"809","tauads","GOM","MS",5,1000,3.49327275423195,0.00530966914112155,3.20524844136016,3.83754851713351
"810","tauads","SNE","C",1,956,3.88130043099156,0.00908650582054684,3,4
"811","tauads","SNE","C",2,999,3.56215109897857,0.00962208909623214,3,4
"812","tauads","SNE","C",3,973,3.58872916263155,0.0146777171236637,3,4
"813","tauads","SNE","C",4,996,3.07404121604785,0.00368126881387585,3,3.35436196896002
"814","tauads","SNE","C",5,873,3.49353041835212,0.0131285560567665,3,4
"815","tauads","SNE","IS",1,1000,3.67857901325431,0.00668592173766326,3.29012832970414,4.07291402998212
"816","tauads","SNE","IS",2,1000,3.34491908881688,0.00891905082859925,3.04883201647118,3.98440185583305
"817","tauads","SNE","IS",3,1000,3.76933743215476,0.00642384228931501,3.35435828144577,4.03491382967443
"818","tauads","SNE","IS",4,1000,3.02775050043101,0.00105889397353024,3,3.12493835445599
"819","tauads","SNE","IS",5,1000,3.48218553728812,0.00550249364029676,3.17780186669344,3.85343020829237
"820","tauoni","GOM","IS",1,625,3,3.8949200278672e-18,3,3
"821","tauoni","GOM","IS",2,946,3.86983116424264,0.00917172521494491,3,4
"822","tauoni","GOM","IS",3,986,3.34057085956979,0.00962612583039802,3,4
"823","tauoni","GOM","IS",4,986,3.21641902097424,0.00857856887058965,3,4
"824","tauoni","GOM","IS",5,1000,3,5.67258848744593e-18,3,3
"825","tauoni","GOM","MS",1,861,4.41239867083696,0.0135400358894436,4,5
"826","tauoni","GOM","MS",2,875,3,5.67760905436863e-18,3,3
"827","tauoni","GOM","MS",3,863,3,6.15714255875304e-18,3,3
"828","tauoni","GOM","MS",4,869,3.33096279299893,0.0139013875946608,3,4
"829","tauoni","GOM","MS",5,993,3,5.31311623584914e-18,3,3
"830","tauoni","MAB","IS",2,1000,3.03103619780614,0.00165432083965423,3,3.17544918910354
"831","tauoni","MAB","IS",3,1000,3.028136410447,0.00122149794001406,3,3.12929044419909
"832","tauoni","MAB","IS",4,998,3,9.1780799470475e-18,3,3
"833","tauoni","MAB","IS",5,999,3.27795413010588,0.00794549746992651,3,3.7460384519788
"834","tauoni","MAB","MS",1,996,3,9.46314007066028e-18,3,3
"835","tauoni","MAB","MS",2,1000,3.07542695177778,0.0027699507708033,3,3.31049241730405
"836","tauoni","MAB","MS",3,1000,3.22915995760982,0.00512356292745768,3,3.60988085898536
"837","tauoni","MAB","MS",4,949,3,5.59887749335205e-18,3,3
"838","tauoni","MAB","MS",5,999,3.20558214076168,0.00674445298598267,2.85636697201774,3.65314993328731
"839","tauoni","SNE","C",2,1000,3.93438025645887,0.00430790405993696,3.60766544824033,4.16716149978764
"840","tauoni","SNE","C",3,955,3.3046560974667,0.0108819352318393,3,4
"841","tauoni","SNE","C",4,976,3,9.32969936807513e-18,3,3
"842","tauoni","SNE","C",5,848,3,4.65740639848091e-18,3,3
"843","tauoni","SNE","IS",1,673,5,4.38030539660876e-18,5,5
"844","tauoni","SNE","IS",2,998,3.47068586157551,0.00745953193465534,3,4
"845","tauoni","SNE","IS",3,1000,3.86706722269879,0.00473939234825407,3.34851386144805,4.00502724112471
"846","tauoni","SNE","IS",4,865,3,5.8795074363192e-18,3,3
"847","tauoni","SNE","IS",5,1000,3.44852537949712,0.00768103778127431,3.06495039193737,3.93336914564768
"848","ulvsub","GOM","BASIN",1,866,3,6.09274185426629e-18,3,3
"849","ulvsub","GOM","BASIN",2,630,4,0,4,4
"850","ulvsub","GOM","BASIN",4,635,3,6.99904409354001e-19,3,3
"851","ulvsub","GOM","IS",1,1000,3.14233586932519,0.00338619669898298,3.01547257684962,3.41696978149943
"852","ulvsub","GOM","IS",2,1000,3.09137820442922,0.0031752991379652,3,3.38003459213957
"853","ulvsub","GOM","IS",3,995,3,8.14868641686896e-18,3,3
"854","ulvsub","GOM","IS",4,998,2.90547583733045,0.00411142663081787,2.56610481713898,3
"855","ulvsub","GOM","MS",1,977,3.13461997566544,0.00733644264580255,3,4
"856","ulvsub","GOM","MS",2,875,3,6.38320837368249e-18,3,3
"857","ulvsub","GOM","MS",3,984,3.18734281797312,0.00861831921009071,3,3.9238437114552
"858","ulvsub","GOM","MS",4,638,3,7.7571289004658e-18,3,3
"859","ulvsub","SNE","C",1,644,3,3.3096778161113e-18,3,3
"860","ulvsub","SNE","C",2,998,3,9.49648900310003e-18,3,3
"861","ulvsub","SNE","C",3,896,3,5.27161785641176e-18,3,3
"862","ulvsub","SNE","C",4,626,3,5.45342132010668e-18,3,3
"863","ulvsub","SNE","IS",1,993,3,8.80228129702029e-18,3,3
"864","ulvsub","SNE","IS",2,999,3,8.37985266496751e-18,3,3
"865","ulvsub","SNE","IS",3,854,3,8.07746884291561e-18,3,3
"866","ulvsub","SNE","IS",4,624,3,9.09342952178899e-18,3,3
"867","urospp","GB","BANK",1,1000,4.17844036613125,0.00155124388767312,4.09584123140902,4.28819533565225
"868","urospp","GB","BANK",2,1000,4.26544310300455,0.00314815323892097,4.0962225693477,4.47285359928892
"869","urospp","GB","BANK",3,1000,4.01346623729101,0.000170840647246273,4.00607355567729,4.02663079612808
"870","urospp","GB","BANK",4,1000,4.09498240244131,0.000821484100120191,4.05239310200001,4.15536140564133
"871","urospp","GB","BANK",5,1000,4.4777868249606,0.0045943283543071,4.21772068249834,4.75542562683027
"872","urospp","GOM","BASIN",1,1000,4.20333443992974,0.00339653291597158,4.04663445326752,4.44880556733478
"873","urospp","GOM","BASIN",2,998,4.0560289831262,0.00284909626081219,4,4.27658812964401
"874","urospp","GOM","BASIN",3,997,3.86432531087461,0.00557193232372903,3.38522721995654,4
"875","urospp","GOM","BASIN",4,1000,4.22028774163674,0.00342547036920731,4.07300205132184,4.50001916444648
"876","urospp","GOM","BASIN",5,1000,4.03866501126882,0.00216240885527341,4.00216433393274,4.21675925955806
"877","urospp","MAB","MS",1,1000,5.57599191712006,0.00191620323776051,5.45086923768437,5.68320049424513
"878","urospp","MAB","MS",2,1000,5.03933717907742,0.00118914073714204,4.97888718067503,5.12947556532535
"879","urospp","MAB","MS",3,1000,5.5445503455301,0.0021568461632388,5.40429328063251,5.66934693660564
"880","urospp","MAB","MS",4,1000,5.40548131318926,0.00263172191254099,5.23442528744412,5.56728668291338
"881","urospp","MAB","MS",5,1000,5.31033652438899,0.00231644636299228,5.17347993534535,5.46029458942039
"882","urospp","SNE","IS",1,1000,4.88274673083831,0.00306090860666172,4.68372679140232,5.06331487202719
"883","urospp","SNE","IS",2,1000,5.08022212936106,0.00407114234108498,4.81987079872231,5.30710509950587
"884","urospp","SNE","IS",3,1000,4.44628068958853,0.0042802713272345,4.25174352894259,4.79440747323748
"885","urospp","SNE","IS",4,1000,4.95299962938998,0.00395495694019245,4.70858381099852,5.19323366060274
"886","urospp","SNE","IS",5,1000,4.69570968546113,0.00277209475333441,4.53505041132425,4.87181554593056
"887","urospp","SNE","MS",1,1000,4.67521671768956,0.00366037698829565,4.46883774507357,4.94685925689615
"888","urospp","SNE","MS",2,1000,4.72988425865974,0.00497431625587455,4.43126540307273,5.01138092873293
"889","urospp","SNE","MS",3,1000,4.23979960106939,0.00197547920346981,4.13316740131459,4.37837206552808
"890","urospp","SNE","MS",4,1000,4.48918616099205,0.0033393447867272,4.32598768362187,4.75178280594473
"891","urospp","SNE","MS",5,1000,4.62814996367943,0.00204370068653415,4.50961427227581,4.75992978727034
